time,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),apparent_temperature (°C),pressure_msl (hPa),surface_pressure (hPa),precipitation (mm),rain (mm),snowfall (cm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h),winddirection_10m (°),windgusts_10m (km/h),et0_fao_evapotranspiration (mm),vapor_pressure_deficit (kPa)
2022-12-28T04:00,1.1,75,-2.9,-3.1,993.7,816.9,0,0,0,22,0,0,72,11.5,238,25.2,0.01,0.17
2022-12-28T05:00,0.5,76,-3.2,-3.5,994.1,817,0,0,0,20,0,0,68,10.4,236,20.9,0.01,0.15
2022-12-28T06:00,-0.2,77,-3.7,-4.1,993.3,815.9,0,0,0,26,0,13,61,8.7,232,23,0,0.14
2022-12-28T07:00,-0.3,76,-3.9,-4.2,992.7,815.3,0,0,0,31,0,2,98,8.6,237,23,0,0.14
2022-12-28T08:00,-0.2,75,-4.1,-4.2,994.1,816.5,0,0,0,29,0,0,97,9.3,234,15.5,0.01,0.15
2022-12-28T09:00,-1,77,-4.4,-4.7,993.9,815.9,0,0,0,30,0,0,100,7.2,233,17.3,0,0.13
2022-12-28T10:00,-1.4,79,-4.6,-5.4,994.4,816.1,0,0,0,29,0,0,95,8.4,239,20.9,0,0.12
2022-12-28T11:00,-1.1,77,-4.6,-5.1,995.1,816.8,0,0,0,16,0,0,53,9,241,20.2,0.02,0.13
2022-12-28T12:00,1.6,67,-3.9,-2.3,995.7,818.9,0,0,0,16,3,0,43,8.8,251,18,0.05,0.23
2022-12-28T13:00,6.3,51,-3.1,2.9,996.2,821.9,0,0,0,31,5,7,74,5.4,274,13,0.12,0.47
2022-12-28T14:00,7.7,47,-2.9,4.7,996.2,822.7,0,0,0,42,3,43,44,3.2,360,11.2,0.13,0.56
2022-12-28T15:00,9.2,44,-2.3,5.8,995.4,822.9,0,0,0,71,2,92,47,6.8,65,18.4,0.19,0.65
2022-12-28T16:00,8.2,49,-2,4.9,995.1,822.1,0,0,0,85,4,100,71,6.1,90,18.4,0.13,0.56
2022-12-28T17:00,7,58,-0.7,4.2,996.5,822.6,0.1,0.1,0,92,4,100,93,4,90,15.1,0.08,0.42
2022-12-28T18:00,5.6,70,0.6,2.5,996.5,821.8,0.4,0.4,0,70,5,100,18,7.5,73,14.8,0.06,0.27
2022-12-28T19:00,3.4,90,2,0.4,998.5,822.2,0.8,0.8,0,100,49,100,49,8.4,100,9.4,0.02,0.08
2022-12-28T20:00,1.9,96,1.3,-1.2,999.8,822.4,1.4,0.9,0.35,100,80,100,92,8.3,95,9.7,0.01,0.03
2022-12-28T21:00,1.2,99,1.1,-1.3,1001.4,823.4,2,0.7,0.91,100,88,100,99,3.9,56,5.4,0,0
2022-12-28T22:00,0.4,100,0.3,-2.5,1002.2,823.5,2.6,0.5,1.47,100,93,100,100,5.6,63,8.3,0,0
2022-12-28T23:00,0.3,100,0.3,-3.3,1003.3,824.4,2.4,0.2,1.54,100,95,100,100,10.9,56,14.4,0,0
2022-12-29T00:00,0.4,99,0.3,-3.8,1004.1,825.1,2,0.1,1.33,100,96,100,100,14.2,63,19.8,0,0
2022-12-29T01:00,0,97,-0.3,-3.9,1006.1,826.5,1.6,0,1.12,100,98,100,100,11.8,70,24.5,0,0.02
2022-12-29T02:00,-0.5,97,-0.9,-3.6,1007.1,827.1,1.6,0,1.12,100,99,100,100,6.3,77,10.4,0,0.02
2022-12-29T03:00,-1.5,98,-1.7,-4.2,1007.6,826.9,2.7,0,1.89,100,92,100,100,2.5,45,4.7,0,0.01
2022-12-29T04:00,-1.5,98,-1.8,-4.3,1007.2,826.5,1.9,0,1.33,100,75,100,100,2.5,8,6.1,0,0.01
2022-12-29T05:00,-1.7,98,-2,-4.4,1007.1,826.3,0.9,0,0.63,95,6,100,100,1.9,22,6.1,0,0.01
2022-12-29T06:00,-1.8,99,-2,-4.8,1009,827.8,0.3,0,0.21,100,13,100,100,4.1,15,7.2,0,0.01
2022-12-29T07:00,-1.9,98,-2.2,-4.5,1009.1,827.8,0.1,0,0.07,100,70,100,100,0.8,63,6.1,0,0.01
2022-12-29T08:00,-3.6,95,-4.3,-6.7,1009.9,827.5,0,0,0,100,65,100,100,2.5,225,8.3,0,0.02
2022-12-29T09:00,-4.4,92,-5.5,-8.2,1010.2,827.2,0,0,0,92,2,100,100,6.4,223,11.2,0,0.03
2022-12-29T10:00,-5.9,88,-7.5,-9.9,1010.3,826.4,0,0,0,74,0,76,93,7.2,217,13.3,0,0.05
2022-12-29T11:00,-7.5,86,-9.5,-11.9,1010.3,825.4,0,0,0,59,0,58,80,7.9,219,15.5,0.01,0.05
2022-12-29T12:00,-7.6,81,-10.2,-12,1010.9,825.9,0,0,0,47,0,44,69,7.7,217,15.8,0.03,0.07
2022-12-29T13:00,-5.8,74,-9.7,-10,1011.6,827.5,0,0,0,26,0,18,49,6.5,214,14,0.07,0.1
2022-12-29T14:00,-3.1,64,-9.1,-6.9,1011.7,829.3,0,0,0,35,0,42,31,4.3,180,10.1,0.11,0.18
2022-12-29T15:00,0.2,45,-10.3,-3.3,1011.4,831,0,0,0,12,0,11,19,1.9,158,7.2,0.17,0.34
2022-12-29T16:00,0.9,42,-10.6,-2.9,1010.8,830.9,0,0,0,6,0,7,7,3.3,84,7.9,0.17,0.38
2022-12-29T17:00,0.8,44,-10,-3.3,1010.7,830.8,0,0,0,6,0,8,3,6.2,83,9.4,0.15,0.36
2022-12-29T18:00,-1.2,60,-8,-4.3,1012.7,831.2,0,0,0,37,0,62,0,0,180,11.9,0.1,0.22
2022-12-29T19:00,-1,59,-8,-4.9,1012.9,831.5,0,0,0,33,0,55,1,5.7,145,8.6,0.05,0.24
2022-12-29T20:00,-2.7,63,-8.8,-7,1013.3,830.8,0,0,0,25,0,41,2,8.1,193,9.4,0.02,0.19
2022-12-29T21:00,-9.5,76,-13,-13.8,1014.1,827.3,0,0,0,4,0,4,6,5.7,215,12.6,0,0.07
2022-12-29T22:00,-13,80,-15.7,-17.7,1014.5,825.4,0,0,0,0,0,0,0,7.6,225,17.3,0,0.04
2022-12-29T23:00,-14.4,80,-17.1,-19.5,1015,824.9,0,0,0,0,0,0,0,10,232,20.9,0,0.04
2022-12-30T00:00,-14.6,77,-17.7,-20.1,1015.4,825.1,0,0,0,8,0,0,28,12.3,232,23.8,0,0.05
2022-12-30T01:00,-14.7,76,-18,-20.4,1015.9,825.4,0,0,0,18,0,0,60,13.4,234,26.6,0,0.05
2022-12-30T02:00,-14.5,75,-18,-20.3,1016.2,825.8,0,0,0,16,0,0,53,14.3,236,27.7,0.01,0.05
2022-12-30T03:00,-14.4,73,-18.1,-20.2,1016.2,825.9,0,0,0,10,0,1,32,14.1,238,28.1,0.01,0.05
2022-12-30T04:00,-14.4,73,-18.2,-20.1,1016.1,825.8,0,0,0,8,0,0,25,13.5,236,27.7,0.01,0.05
2022-12-30T05:00,-14.6,73,-18.5,-20.2,1016.5,826,0,0,0,11,0,6,25,12.9,234,27,0.01,0.05
2022-12-30T06:00,-14.8,72,-18.7,-20,1014.3,824.1,0,0,0,20,0,11,44,9.9,237,27,0,0.05
2022-12-30T07:00,-14.8,72,-18.7,-20,1014.6,824.3,0,0,0,41,0,35,65,9.7,239,26.6,0,0.05
2022-12-30T08:00,-14.5,72,-18.4,-19.6,1014.9,824.8,0,0,0,70,0,84,65,9.3,234,27.4,0,0.06
2022-12-30T09:00,-13.8,72,-17.7,-19,1014.9,825.2,0,0,0,74,0,78,92,10,232,26.6,0,0.06
2022-12-30T10:00,-12.9,73,-16.7,-18.1,1014.8,825.7,0,0,0,68,0,73,79,10.5,232,25.9,0,0.06
2022-12-30T11:00,-12.7,74,-16.4,-18,1014.4,825.5,0,0,0,10,0,17,0,11.3,233,26.3,0.01,0.06
2022-12-30T12:00,-11,73,-15,-16.2,1013.9,826.2,0,0,0,19,0,31,0,10.7,228,25.6,0.02,0.07
2022-12-30T13:00,-8.4,71,-12.8,-13.2,1013.4,827.4,0,0,0,0,0,0,1,9.2,222,21.6,0.06,0.1
2022-12-30T14:00,-5.5,69,-10.3,-9.7,1012.6,828.6,0,0,0,0,0,0,0,6.7,216,16.6,0.11,0.13
2022-12-30T15:00,-2.5,65,-8.3,-6.6,1011.3,829.3,0,0,0,13,1,8,23,6.6,221,11.9,0.15,0.18
2022-12-30T16:00,-0.2,58,-7.5,-4,1009.2,829,0,0,0,19,3,27,0,5.4,200,9.4,0.17,0.26
2022-12-30T17:00,1.1,52,-7.6,-2.8,1008.1,828.8,0,0,0,53,1,54,66,5.9,169,8.6,0.15,0.31
2022-12-30T18:00,0.1,62,-6.4,-3.1,1006.7,827.1,0,0,0,70,0,68,96,1.9,158,11.5,0.1,0.24
2022-12-30T19:00,-1.3,68,-6.5,-4.9,1006.4,826,0,0,0,56,0,49,88,4.5,166,13.7,0.04,0.18
2022-12-30T20:00,-2.7,72,-7,-6.7,1005.9,824.7,0,0,0,52,0,41,91,7.1,221,13.7,0.01,0.14
2022-12-30T21:00,-4.7,77,-8.1,-8.5,1006.8,824.3,0,0,0,84,0,92,96,5.2,236,16.9,0,0.1
2022-12-30T22:00,-5.4,79,-8.5,-9.5,1006.2,823.4,0,0,0,37,0,14,94,6.6,229,21.2,0,0.09
2022-12-30T23:00,-6.3,78,-9.5,-10.9,1006.2,822.8,0,0,0,26,0,0,88,9.2,228,23.4,0,0.08
2022-12-31T00:00,-6.8,78,-10,-11.6,1005.4,821.9,0,0,0,0,0,0,1,10.7,230,24.1,0,0.08
2022-12-31T01:00,-7.1,78,-10.4,-12,1006.1,822.3,0,0,0,20,0,28,11,11.1,234,25.9,0,0.08
2022-12-31T02:00,-7.1,77,-10.4,-12,1005.7,822,0,0,0,14,0,1,46,11.5,229,25.2,0,0.08
2022-12-31T03:00,-7.3,77,-10.6,-12.4,1005,821.3,0,0,0,19,0,4,54,12.5,231,27,0.01,0.08
2022-12-31T04:00,-7.2,77,-10.6,-12.3,1004.3,820.7,0,0,0,24,0,8,65,12.5,231,25.6,0.01,0.08
2022-12-31T05:00,-7.2,78,-10.4,-12.2,1003.3,819.9,0,0,0,28,0,1,91,12,226,26.6,0,0.08
2022-12-31T06:00,-7,78,-10.1,-11.6,1001.1,818.3,0,0,0,47,0,29,98,9.4,227,24.8,0,0.08
2022-12-31T07:00,-6.9,79,-9.9,-11.6,1000.9,818.2,0,0,0,23,0,1,76,10.5,229,23.8,0,0.08
2022-12-31T08:00,-6,80,-8.9,-10.7,1001.5,819.2,0,0,0,67,32,33,60,10.7,230,23,0,0.08
2022-12-31T09:00,-5.6,81,-8.4,-10.2,1002.1,819.9,0,0,0,14,6,6,15,10.7,228,21.2,0,0.08
2022-12-31T10:00,-6,82,-8.6,-10.6,1002.3,819.8,0,0,0,4,1,2,7,10.2,228,22.3,0,0.07
2022-12-31T11:00,-5.8,81,-8.6,-10.5,1003,820.5,0,0,0,2,0,1,4,10.4,226,23.4,0.01,0.08
2022-12-31T12:00,-4.3,80,-7.3,-8.8,1002.7,821.2,0,0,0,0,0,0,0,10.2,222,20.9,0.03,0.09
2022-12-31T13:00,-2,78,-5.3,-6.1,1002.9,822.7,0,0,0,0,0,0,0,8.4,220,16.2,0.08,0.12
2022-12-31T14:00,1.1,72,-3.3,-2.4,1002.2,824,0,0,0,0,0,0,0,6.8,212,14.4,0.14,0.18
2022-12-31T15:00,3.8,69,-1.4,0.1,1001.1,824.6,0,0,0,7,0,0,23,9.7,195,15.5,0.17,0.25
2022-12-31T16:00,4.2,71,-0.7,0.6,1000.1,824,0,0,0,10,0,1,31,9.2,159,13.7,0.18,0.24
2022-12-31T17:00,7,56,-1.3,3.4,999.5,825,0,0,0,3,0,0,10,8.7,150,12.6,0.18,0.44
2022-12-31T18:00,7.8,53,-1.1,4.3,1001.1,826.8,0,0,0,0,0,0,0,8.4,10,9,0.14,0.49
2022-12-31T19:00,6.9,56,-1.3,2.9,1003,827.9,0,0,0,2,0,0,5,11.6,16,9.4,0.08,0.44
2022-12-31T20:00,5.1,62,-1.7,2,1004.5,828.1,0,0,0,0,0,0,0,4.9,107,12.6,0.02,0.34
2022-12-31T21:00,3.7,66,-2.2,0,1006,828.5,0,0,0,0,0,0,0,8.8,161,10.8,0.01,0.27
2022-12-31T22:00,2.9,68,-2.4,0.1,1006.4,828.4,0,0,0,25,0,0,82,2.2,180,8.3,0,0.24
2022-12-31T23:00,2.1,71,-2.6,-0.6,1007,828.5,0,0,0,19,0,1,60,1.5,194,7.9,0,0.21
2023-01-01T00:00,-0.4,77,-3.9,-3.5,1007.2,827.2,0,0,0,0,0,0,0,3.2,207,7.9,0,0.14
2023-01-01T01:00,-2.4,81,-5.2,-5.8,1007.6,826.3,0,0,0,3,0,0,10,4.2,211,8.6,0,0.1
2023-01-01T02:00,-4.1,83,-6.5,-7.6,1008.1,825.7,0,0,0,3,0,0,10,3.5,204,7.6,0,0.08
2023-01-01T03:00,-7.3,86,-9.3,-11.3,1008.3,823.9,0,0,0,0,0,0,0,5.2,205,14.8,0,0.05
2023-01-01T04:00,-7.5,87,-9.4,-11.5,1007.8,823.4,0,0,0,2,0,0,8,5.5,203,15.8,0,0.05
2023-01-01T05:00,-7.7,86,-9.6,-11.5,1008.2,823.6,0,0,0,32,0,7,93,4.1,195,13.7,0,0.05
2023-01-01T06:00,-7.6,84,-9.9,-11.3,1009.6,824.8,0,0,0,49,5,24,99,3.3,186,12.6,0,0.06
2023-01-01T07:00,-7.5,82,-10,-11.5,1009.8,825,0,0,0,31,0,1,100,4.7,184,11.2,0,0.06
2023-01-01T08:00,-6.4,80,-9.3,-10,1010,825.9,0,0,0,14,0,0,45,3.3,174,8.6,0,0.08
2023-01-01T09:00,-4.9,76,-8.4,-8.5,1010.6,827.3,0,0,0,11,0,0,36,3.2,180,9.4,0,0.1
2023-01-01T10:00,-5.1,77,-8.6,-8.7,1011.7,828,0,0,0,29,0,1,94,3.4,198,10.4,0,0.1
2023-01-01T11:00,-5.4,77,-8.7,-9.1,1012.2,828.3,0,0,0,4,0,0,14,4,207,10.1,0.01,0.09
2023-01-01T12:00,-4.6,75,-8.3,-8.1,1012.4,829,0,0,0,26,0,0,87,2.7,203,9.7,0.03,0.11
2023-01-01T13:00,-1.9,68,-6.9,-5.1,1012.6,830.7,0,0,0,29,0,1,96,2.1,211,8.3,0.09,0.17
2023-01-01T14:00,0.5,62,-5.9,-2.8,1012.6,832.2,0,0,0,32,0,4,100,3.3,77,7.2,0.14,0.24
2023-01-01T15:00,0.1,73,-4.2,-3.4,1012,831.4,0,0,0,29,0,0,98,5.9,76,12.2,0.14,0.17
2023-01-01T16:00,0.4,74,-3.8,-3.3,1011.2,830.9,0,0,0,29,0,0,96,7,69,12.6,0.15,0.17
2023-01-01T17:00,0.3,76,-3.4,-3.2,1010.9,830.6,0,0,0,13,0,0,44,6.2,54,12.6,0.13,0.15
2023-01-01T18:00,-0.2,81,-3.1,-3.5,1012.9,832,0,0,0,37,0,21,81,5.5,32,9.7,0.09,0.12
2023-01-01T19:00,-1.2,86,-3.3,-4.7,1013.8,832.1,0,0,0,37,2,28,61,6,33,10.1,0.04,0.08
2023-01-01T20:00,-2.2,87,-4,-5.9,1014.6,832.2,0,0,0,81,1,87,94,7.6,357,10.8,0.01,0.07
2023-01-01T21:00,-2.5,88,-4.3,-5.9,1015.2,832.5,0,0,0,95,6,100,100,4.9,343,10.4,0,0.06
2023-01-01T22:00,-2.7,87,-4.5,-5.9,1015.3,832.4,0,0,0,100,17,100,100,3.2,360,9,0,0.06
2023-01-01T23:00,-3,88,-4.8,-6.1,1015.6,832.5,0,0,0,100,38,100,100,2.3,18,8.3,0,0.06
2023-01-02T00:00,-3.4,88,-5.2,-6.7,1015.3,832,0,0,0,100,61,100,100,3.4,342,7.9,0,0.06
2023-01-02T01:00,-2.4,84,-4.7,-5.8,1015.1,832.5,0.1,0,0.07,100,78,100,100,4.5,14,5.4,0,0.08
2023-01-02T02:00,-2.4,86,-4.4,-5.8,1014.8,832.2,0.1,0,0.07,100,78,62,100,4.9,54,5,0,0.07
2023-01-02T03:00,-4.4,95,-5,-7.7,1014.7,831,0.3,0,0.21,100,88,64,93,3.5,66,16.2,0,0.02
2023-01-02T04:00,-4.3,95,-5.1,-7.3,1013.7,830.2,0.5,0,0.35,100,83,90,92,1.1,360,18,0,0.02
2023-01-02T05:00,-4.2,94,-5,-7.5,1013.8,830.3,0.7,0,0.49,100,87,86,94,3.3,13,9,0,0.03
2023-01-02T06:00,-4.2,95,-4.9,-7.1,1014.1,830.6,0.5,0,0.35,100,94,95,58,1.1,90,4,0,0.02
2023-01-02T07:00,-4.5,95,-5.2,-7.6,1013.6,830,0.3,0,0.21,100,97,89,38,2.1,301,5.8,0,0.02
2023-01-02T08:00,-4.7,96,-5.3,-8,1013,829.4,0.1,0,0.07,100,91,51,50,3.6,315,5.8,0,0.02
2023-01-02T09:00,-4.9,97,-5.4,-8.4,1011.8,828.3,0.1,0,0.07,100,99,17,33,4.4,9,5.8,0,0.01
2023-01-02T10:00,-5.2,96,-5.7,-8.6,1012,828.3,0.1,0,0.07,100,98,12,33,3.8,41,5.8,0,0.02
2023-01-02T11:00,-5,97,-5.4,-8.5,1012,828.4,0.1,0,0.07,100,98,4,30,4.8,48,6.1,0.01,0.01
2023-01-02T12:00,-4.5,94,-5.4,-8.3,1012.4,829,0.1,0,0.07,98,100,4,17,6.6,41,8.6,0.02,0.03
2023-01-02T13:00,-3.8,91,-5,-7.8,1012.7,829.7,0.1,0,0.07,100,96,16,26,8.3,34,13,0.04,0.04
2023-01-02T14:00,-3.4,89,-5,-7.4,1012.3,829.6,0.1,0,0.07,100,99,50,17,8.5,28,16.6,0.07,0.05
2023-01-02T15:00,-3.6,93,-4.6,-7.7,1011.6,828.9,0.1,0,0.07,100,95,53,18,9.3,28,19.1,0.07,0.03
2023-01-02T16:00,-3.8,92,-4.9,-8,1011.1,828.4,0.1,0,0.07,93,76,38,5,9.8,36,18.4,0.07,0.04
2023-01-02T17:00,-4,92,-5.1,-8,1010.8,828,0.1,0,0.07,100,81,45,10,8.2,23,16.2,0.07,0.04
2023-01-02T18:00,-4.1,91,-5.3,-8.2,1012,828.9,0.1,0,0.07,100,94,58,17,9,344,16.9,0.05,0.04
2023-01-02T19:00,-4.5,93,-5.5,-8.7,1012,828.7,0.1,0,0.07,100,70,75,23,9,358,14.8,0.02,0.03
2023-01-02T20:00,-5.2,95,-5.9,-9.1,1012.5,828.6,0.1,0,0.07,100,84,92,38,7.2,357,11.5,0,0.02
2023-01-02T21:00,-5.4,96,-6,-9.3,1013.5,829.3,0.1,0,0.07,100,67,98,72,6.8,335,12.6,0,0.02
2023-01-02T22:00,-5.8,96,-6.4,-9.6,1013.5,829.1,0.1,0,0.07,100,67,99,93,6.4,322,11.5,0,0.02
2023-01-02T23:00,-6.3,96,-6.9,-10.2,1014,829.2,0.1,0,0.07,100,79,99,94,6.6,351,9.7,0,0.02
2023-01-03T00:00,-6.8,96,-7.3,-10.7,1013.9,828.8,0.1,0,0.07,100,82,98,99,6.6,351,10.1,0,0.02
2023-01-03T01:00,-6.8,96,-7.4,-10.9,1014.3,829.1,0.1,0,0.07,100,55,98,99,7.6,3,10.8,0,0.02
2023-01-03T02:00,-7,96,-7.6,-10.9,1014.5,829.2,0.1,0,0.07,100,34,98,100,5.9,349,10.4,0,0.02
2023-01-03T03:00,-6.7,96,-7.2,-10.5,1014.7,829.6,0.1,0,0.07,100,31,99,100,5.6,315,12.2,0,0.01
2023-01-03T04:00,-7.1,95,-7.7,-10.7,1014.7,829.3,0.1,0,0.07,100,77,35,90,4.2,290,10.8,0,0.02
2023-01-03T05:00,-9.5,94,-10.4,-13.3,1015.1,828.1,0,0,0,67,73,1,3,3.3,276,9.4,0,0.02
2023-01-03T06:00,-10.3,93,-11.2,-14.4,1014.6,827.2,0,0,0,31,34,0,0,4.9,253,10.1,0,0.02
2023-01-03T07:00,-11.7,91,-12.9,-16.2,1014.6,826.3,0,0,0,40,34,9,13,6.8,238,10.1,0,0.02
2023-01-03T08:00,-13,88,-14.5,-17.4,1014.9,825.8,0,0,0,47,41,6,22,6,237,10.4,0,0.03
2023-01-03T09:00,-14.2,86,-16,-18.6,1014,824.2,0,0,0,68,41,28,49,5,240,11.2,0,0.03
2023-01-03T10:00,-15.4,84,-17.4,-19.7,1013.1,822.7,0,0,0,49,11,37,56,4.6,231,11.5,0,0.03
2023-01-03T11:00,-16.3,82,-18.6,-20.6,1012.7,821.8,0,0,0,11,0,8,19,4.1,232,11.2,0,0.03
2023-01-03T12:00,-13.8,77,-16.9,-17.9,1013.3,823.9,0,0,0,6,7,0,0,2.9,240,9.4,0.02,0.05
2023-01-03T13:00,-7.9,65,-13.4,-11.6,1014.8,828.9,0,0,0,26,29,0,0,1.6,333,5.4,0.07,0.12
2023-01-03T14:00,-6.5,68,-11.4,-10.8,1015.5,830.3,0,0,0,53,58,1,0,6.1,62,6.8,0.1,0.12
2023-01-03T15:00,-5.3,83,-7.7,-9.4,1015.5,831,0,0,0,96,78,43,0,7.3,79,16.2,0.1,0.07
2023-01-03T16:00,-5,83,-7.4,-8.9,1014.7,830.6,0,0,0,97,74,50,0,5.9,101,11.9,0.09,0.07
2023-01-03T17:00,-4.7,83,-7.2,-8.4,1014.2,830.3,0,0,0,68,61,22,0,4.9,107,9.4,0.1,0.08
2023-01-03T18:00,-4.5,83,-7,-8.1,1014.7,830.9,0,0,0,61,52,18,10,4.4,125,10.4,0.07,0.07
2023-01-03T19:00,-5.5,87,-7.2,-9.3,1014.4,830,0,0,0,7,1,6,9,6,115,7.2,0.03,0.05
2023-01-03T20:00,-6,88,-7.7,-10.2,1013.8,829.2,0,0,0,6,1,7,4,8.1,148,5.4,0,0.05
2023-01-03T21:00,-8.7,90,-10,-13.1,1013.6,827.4,0,0,0,2,0,4,0,7.9,204,10.8,0,0.03
2023-01-03T22:00,-11.6,88,-13.2,-16.1,1013.3,825.3,0,0,0,8,0,12,1,6.9,208,11.9,0,0.03
2023-01-03T23:00,-13.4,86,-15.3,-18.2,1012.3,823.4,0,0,0,35,0,58,0,8.2,218,15.8,0,0.03
2023-01-04T00:00,-13.8,84,-15.9,-18.7,1011.6,822.5,0,0,0,41,0,68,0,8.7,222,17.3,0,0.03
2023-01-04T01:00,-14,82,-16.4,-19,1011.2,822.1,0,0,0,40,0,67,0,8.9,227,18.7,0,0.04
2023-01-04T02:00,-13.8,81,-16.4,-18.9,1011.4,822.4,0,0,0,10,0,17,0,10,229,20.2,0,0.04
2023-01-04T03:00,-14.2,80,-16.8,-19.4,1011.9,822.5,0,0,0,0,0,0,0,10.5,232,23,0,0.04
2023-01-04T04:00,-14.3,79,-17.2,-19.6,1012.1,822.6,0,0,0,0,0,0,0,10.6,235,23.8,0,0.04
2023-01-04T05:00,-14.6,78,-17.6,-19.8,1013,823.2,0,0,0,0,0,0,0,10.3,234,23.4,0,0.04
2023-01-04T06:00,-15,78,-18.1,-19.7,1013,822.9,0,0,0,0,0,0,0,6.6,229,23,0,0.04
2023-01-04T07:00,-15.4,77,-18.6,-20.3,1013.1,822.7,0,0,0,2,0,3,1,7.4,231,24.1,0,0.04
2023-01-04T08:00,-15.5,76,-18.8,-20.3,1013.9,823.3,0,0,0,5,0,4,7,7.3,237,26.6,0,0.04
2023-01-04T09:00,-14.8,73,-18.6,-19.7,1015.2,824.8,0,0,0,14,0,18,10,7.7,242,26.3,0,0.05
2023-01-04T10:00,-14.1,71,-18.3,-18.8,1016.9,826.6,0,0,0,12,3,12,7,6.6,241,23,0,0.06
2023-01-04T11:00,-14.4,72,-18.3,-19.1,1017.5,827,0,0,0,3,3,0,0,6.6,229,20.2,0.01,0.06
2023-01-04T12:00,-11.9,68,-16.6,-16.5,1018.3,829.2,0,0,0,0,0,0,0,6.6,221,18.4,0.03,0.08
2023-01-04T13:00,-6.1,54,-13.9,-10.4,1019.5,833.8,0,0,0,11,11,1,0,5.1,219,14.4,0.08,0.18
2023-01-04T14:00,-2.9,46,-13,-6.9,1019.8,836,0,0,0,4,2,4,0,3.8,229,10.1,0.13,0.27
2023-01-04T15:00,-1.4,46,-11.4,-4.9,1019.6,836.8,0,0,0,5,4,2,0,1.4,90,6.8,0.17,0.3
2023-01-04T16:00,-2.1,66,-7.6,-5.7,1018.9,835.8,0,0,0,0,0,0,0,4.3,85,7.6,0.16,0.18
2023-01-04T17:00,-1.5,66,-7.1,-5.2,1018.7,836,0,0,0,0,0,0,0,5.4,86,9,0.14,0.19
2023-01-04T18:00,-2.2,71,-6.7,-6.1,1020.3,836.9,0,0,0,0,0,0,0,6.4,106,9.4,0.1,0.15
2023-01-04T19:00,-2.7,65,-8.5,-7.4,1019.8,836.1,0,0,0,0,0,0,0,10.5,149,10.4,0.05,0.18
2023-01-04T20:00,-4.6,66,-9.9,-9.1,1019.3,834.6,0,0,0,0,0,0,0,8.8,199,11.2,0.01,0.15
2023-01-04T21:00,-9,72,-13.1,-13.5,1020,832.4,0,0,0,0,0,0,0,6.7,216,13.3,0,0.09
2023-01-04T22:00,-12.5,76,-15.9,-17.1,1020.4,830.6,0,0,0,0,0,0,0,6.9,227,17.3,0,0.06
2023-01-04T23:00,-14,76,-17.3,-19,1021.6,830.5,0,0,0,0,0,0,1,8.7,240,20.5,0,0.05
2023-01-05T00:00,-14.6,76,-17.9,-19.8,1022.8,831.1,0,0,0,6,0,0,19,10.3,241,23,0,0.05
2023-01-05T01:00,-15.1,77,-18.3,-20.4,1023.7,831.5,0,0,0,6,0,0,21,10.8,240,24.1,0,0.04
2023-01-05T02:00,-15.5,77,-18.6,-20.9,1024.2,831.7,0,0,0,0,0,0,0,11.5,238,24.8,0,0.04
2023-01-05T03:00,-15.9,77,-19,-21.3,1024.4,831.6,0,0,0,0,0,0,0,11.1,234,24.8,0,0.04
2023-01-05T04:00,-16.1,77,-19.3,-21.6,1023.9,831,0,0,0,0,0,0,1,11.8,232,25.6,0,0.04
2023-01-05T05:00,-16.3,77,-19.4,-21.8,1023.9,830.9,0,0,0,15,0,0,49,12.3,232,25.6,0,0.04
2023-01-05T06:00,-16.1,76,-19.3,-21.4,1021.3,828.9,0,0,0,4,0,0,13,10.5,232,25.9,0,0.04
2023-01-05T07:00,-16.1,76,-19.3,-21.5,1021.2,828.9,0,0,0,0,0,0,1,11.1,234,26.6,0,0.04
2023-01-05T08:00,-15.8,75,-19.2,-21.2,1021.3,829.1,0,0,0,2,0,0,7,11.3,233,26.3,0,0.04
2023-01-05T09:00,-15.5,75,-18.9,-20.9,1022.2,830.1,0,0,0,35,0,24,68,11.4,235,26.6,0,0.05
2023-01-05T10:00,-15,75,-18.5,-20.4,1022.1,830.3,0,0,0,31,0,12,78,11.4,235,26.3,0,0.05
2023-01-05T11:00,-13.7,74,-17.4,-19.2,1022.1,831.1,0,0,0,31,0,3,96,12.1,233,25.9,0.01,0.06
2023-01-05T12:00,-11.5,73,-15.4,-16.9,1021.4,832,0,0,0,37,0,15,93,12.3,230,23.4,0.02,0.07
2023-01-05T13:00,-7.9,72,-12,-12.8,1020.9,833.8,0,0,0,41,1,20,95,10.2,225,19.4,0.06,0.09
2023-01-05T14:00,-3.9,70,-8.6,-8,1019.6,835.3,0,0,0,50,1,34,94,7.2,217,13.3,0.11,0.14
2023-01-05T15:00,0.2,65,-5.7,-3.6,1017.7,836.1,0,0,0,50,1,38,89,6.3,211,11.2,0.15,0.22
2023-01-05T16:00,2.6,61,-4.1,-0.8,1015.9,836.1,0,0,0,49,1,35,89,5.1,176,7.2,0.18,0.29
2023-01-05T17:00,3.3,57,-4.4,-0.1,1014.7,835.5,0,0,0,40,0,27,79,4.3,138,6.5,0.15,0.33
